id_band,score,name,has_transitions,albumCount,review_count
15965,0.6625,The Ragnarok Prophecy,False,4.0,1
15967,0.9,The Requiem,False,1.0,1
15970,0.84,The Ritual Aura,False,1.0,1
15975,0.66,The Seventh,False,1.0,1
15977,0.8,The Shattering,False,1.0,1
15986,0.5349999999999999,The Stranded,False,1.0,1
15990,0.62,The Thorn,False,1.0,1
15998,0.84,The Wake,False,1.0,1
16004,0.9,The Year of Our Lord,False,1.0,1
16011,0.8658333333333333,Theory in Practice,False,3.0,1
16016,0.805,This Ending,False,3.0,1
16021,0.89,Thom Mathews,False,1.0,1
16024,0.8,Thormenthor,False,1.0,1
16030,0.83,Thousand Eyes,False,1.0,1
16031,0.795,Thousand Year War,False,1.0,1
16040,0.6499999999999999,Throneaeon,False,1.0,1
16046,0.76,Thrown to the Sun,False,1.0,1
16108,0.8,Total Devastation,False,1.0,1
16116,0.9,Toxic Hate,False,1.0,1
16122,0.6925,Tracedawn,False,2.0,1
16159,0.3,Turbidity,False,1.0,1
16165,0.9,Twitch of the Death Nerve,False,1.0,1
16170,0.75,Tyranny Enthroned,False,1.0,1
16183,0.75,Ulcer Uterus,False,1.0,1
16184,0.8751041666666667,Ulcerate,False,4.0,1
16190,0.68,Umbra Animae,False,1.0,1
16202,0.81,Unbreakable Hatred,False,1.0,1
16204,0.575,Unburied,False,2.0,1
16205,0.6,Unchained,False,1.0,1
16207,0.845,Uncreation,False,1.0,1
16210,0.69,Undefined,False,1.0,1
16216,0.88,Under the Grave,False,1.0,1
16228,0.9099999999999999,Unfathomable Ruination,False,2.0,1
16238,0.31000000000000005,Unholy Ghost,False,1.0,1
16244,0.745,Universum,False,2.0,1
16249,0.875,Unmerciful,False,1.0,1
16255,0.85,Unreal Overflows,False,1.0,1
16259,0.7250000000000001,Unsoul,False,1.0,1
16262,0.85,Until Dawn,False,1.0,1
16271,0.6383333333333333,Urkraft,False,3.0,1
16272,0.8,Urogenital Macrophage,False,1.0,1
16275,0.9,Utopia Banished,False,1.0,1
16290,0.8999999999999999,Vale of Pnath,False,2.0,1
16292,0.7,Valkenrag,False,1.0,1
16295,0.7616666666666667,Valtari,False,2.0,1
16306,0.83,Vastion,False,1.0,1
16309,0.7242361111111111,Vehemence,False,4.0,1
16315,0.85,Veiyadra,False,1.0,1
16317,0.8,Velocidad Absurda,False,2.0,1
16327,0.8725,Verjnuarmu,False,2.0,1
16338,0.595,Vespers Descent,False,2.0,1
16351,0.8500000000000001,Vielikan,False,1.0,1
16354,0.62,Vikingore,False,1.0,1
16368,0.85,Violation,False,1.0,1
16369,0.84,Violent Dirge,False,1.0,1
16385,0.7566666666666667,Visceral Disgorge,False,1.0,1
16391,0.6875,Visceral Throne,False,1.0,1
16402,0.86,Vitality,False,1.0,1
16417,0.7666666666666666,Vomepotro,False,2.0,1
16424,0.935,Vomit Remnants,False,1.0,1
16426,0.8975,Vomit the Soul,False,1.0,1
16438,1.0,Vortex,False,1.0,1
16441,0.7,Vrademargk,False,1.0,1
16444,0.7766666666666667,Vulvectomy,False,3.0,1
16446,0.62,Waco Jesus,False,3.0,1
16460,0.92,Warbreed,False,1.0,1
16465,0.7,Wargaz,False,1.0,1
16468,0.655,Warhead,False,2.0,1
16471,0.905,Warpath,False,1.0,1
16481,0.5700000000000001,Wasteform,False,1.0,1
16487,0.85,Weapon NL,False,1.0,1
16490,0.4166666666666667,Wehrwolfe,False,1.0,1
16491,0.85,Weird Alliance,False,1.0,1
16495,0.45,Wetwork,False,3.0,1
16501,0.8,Whispering Tears,False,1.0,1
16508,0.5733333333333334,Wicked Innocence,False,3.0,1
16510,0.8,Will 'o' Wisp,False,1.0,1
16523,0.7523671947809878,Wintersun,False,2.0,1
16530,0.25,With All My Hate,False,1.0,1
16536,0.84,Withered Sun,False,1.0,1
16537,0.8300000000000001,Withering,False,1.0,1
16539,0.61,Withering Surface,False,1.0,1
16543,0.885,Within Y,False,1.0,1
16544,0.895,Without Grief,False,2.0,1
16547,0.9525000000000001,Wolfheart,False,2.0,1
16554,0.7050000000000001,Words of Farewell,False,2.0,1
16560,0.84,World Under Blood,False,1.0,1
16581,0.875,Wulfgar,False,1.0,1
16590,0.825,Xenolith,False,1.0,1
16591,0.7433333333333333,Xenomorph,False,2.0,1
16592,0.8,Xenomorphic Contamination,False,1.0,1
16603,0.84,Xul,False,1.0,1
16630,0.9,Zero Degrees Freedom,False,1.0,1
16641,0.7493333333333334,Zonaria,False,3.0,1
16745,0.89,122 Stab Wounds,False,1.0,1
16771,0.89,A Band of Orcs,False,1.0,1
16776,0.6675,A Gruesome Find,False,2.0,1
16777,0.9966666666666666,A Hill to Die Upon,False,3.0,1
16782,0.4,A Perpetual Dying Mirror,False,1.0,1
16795,0.7,A Young Man's Funeral,False,1.0,1
16799,0.88,A.W.A.S.,False,1.0,1
16803,0.5,Ab:Norm,False,1.0,1
16835,0.52,Abhomine,False,1.0,1
16839,0.95,Abhorrent,False,1.0,1
16845,0.85,Abitabyss,False,1.0,1
16855,0.8,Abnormyndeffect,False,1.0,1
16862,0.8075000000000001,Abomination,False,2.0,1
16865,0.66,Abominator,False,3.0,1
16866,0.5,Abort Mastication,False,1.0,1
16877,0.82,Abscendent,False,1.0,1
16878,0.6916666666666668,Abscess,False,6.0,1
16880,0.8583333333333334,Absence of the Sacred,False,3.0,1
16898,0.765,Abstract Rapture,False,1.0,1
16915,0.725,Abysmal Lord,False,1.0,1
16918,0.6699999999999999,Abyss,False,1.0,1
16935,0.9,Accidental Suicide,False,1.0,1
16940,0.66,Acephalix,False,1.0,1
16943,0.6847619047619047,Acheron,False,7.0,1
16976,0.8500000000000001,Ade,False,1.0,1
16984,0.9,Adorior,False,1.0,1
16986,0.625,Adorned in Ash,False,1.0,1
16992,0.53,Advent,False,1.0,1
16993,0.7875,Adversarial,False,2.0,1
17011,0.65,Aeternum,False,1.0,1
17016,0.05,Aeturnus,False,1.0,1
17027,0.7,Afterblood,False,1.0,1
17041,0.8,Age of Storm,False,1.0,1
17050,0.7,Aggressive Tyrants,False,1.0,1
17085,0.7745833333333334,Agressor,False,4.0,1
17097,0.88,Akem Manah,False,2.0,1
17120,0.84,Algol,False,1.0,1
17131,0.74,All Is Suffering,False,1.0,1
17146,0.9,Altar of Sin,False,1.0,1
17147,0.9400000000000001,Altarage,False,1.0,1
17168,0.675,Amduscias,False,1.0,1
17176,0.91,Amityville Whore,False,1.0,1
17187,0.77,Among the Decayed,False,1.0,1
17192,0.77,Amorphous,False,1.0,1
17194,0.89,Amortis,False,1.0,1
17209,0.7825,Ana Kefr,False,1.0,1
17218,0.8525,Anagnorisis,False,2.0,1
17219,0.8375,Anal Blasphemy,False,2.0,1
17220,0.8,Anal Blast,False,2.0,1
17242,0.7933333333333333,Anatomia,False,2.0,1
17244,0.82,Anatomy,False,1.0,1
17245,0.6699999999999999,Anatomy,False,1.0,1
17255,0.7,Ancient Obliteration,False,1.0,1
17268,0.8,Anesthesy,False,1.0,1
17294,0.7866666666666666,Anhedonist,False,1.0,1
17317,0.65,Anonima Sequestri,False,1.0,1
17325,0.815,Anoxia,False,1.0,1
17334,0.8970833333333333,Antediluvian,False,2.0,1
17345,0.9450000000000001,Antichrist,False,1.0,1
17348,0.85,Antidemon,False,1.0,1
17349,0.7425,Antigama,False,6.0,1
17358,0.83,Antiverse,False,1.0,1
17363,0.74,Antítese,False,1.0,1
17370,0.8,Anwyl,False,1.0,1
17383,0.9,Aphelon,False,1.0,1
17389,0.79,Apocalypse Command,False,1.0,1
17413,0.605,Apostate,False,2.0,1
17435,0.95,Arallu,False,2.0,1
17441,0.75,Arbor Ira,False,1.0,1
17442,0.8,Arcanar,False,1.0,1
17444,0.7250000000000001,Arcane Sun,False,2.0,1
17454,0.6,Archaic Torse,False,1.0,1
17455,0.78,Archaic Winter,False,1.0,1
17457,0.69,Archemoron,False,1.0,1
17460,0.8662878787878787,Archgoat,False,3.0,1
17464,0.9063888888888889,Ares Kingdom,False,3.0,1
17469,0.53625,Arise,False,4.0,1
17470,0.605,Arise and Ruin,False,2.0,1
17479,0.785,Arkhon Infaustus,False,4.0,1
17500,0.7,Arroganz,False,1.0,1
17540,0.7775000000000001,As You Drown,False,2.0,1
17552,0.97,Asedio,False,2.0,1
17555,0.8925,Asesino,False,2.0,1
17562,0.75,Ashes,False,1.0,1
17585,0.802454415954416,Asphyx,False,9.0,1
17594,0.76,Assault on the Living,False,1.0,1
17598,0.98,Assessor,False,1.0,1
17602,0.87,Assorted Heap,False,2.0,1
17605,0.9201785714285715,Assück,False,2.0,1
17632,0.8,At Radogost's Gates,False,1.0,1
17658,0.7250000000000001,Atomicide,False,1.0,1
17664,0.7,Atrocity,False,2.0,1
17686,0.7372222222222223,Aurora Borealis,False,6.0,1
17712,0.9179999999999999,Avenger,False,5.0,1
17732,0.8133333333333334,Axis of Advance,False,3.0,1
17740,0.8948666666666668,Azarath,False,5.0,1
17750,0.76,Azmaveth,False,1.0,1
17753,0.85,Azrath-11,False,1.0,1
17755,0.9,Azterion,False,1.0,1
17756,0.87,Azziard,False,1.0,1
17770,0.9,Backyard Burial,False,1.0,1
17779,0.85,Balam Akab,False,1.0,1
17780,0.8,Balatonizer,False,1.0,1
17786,0.38000000000000006,Baphomet,False,1.0,1
17800,0.92,Barghest,False,1.0,1
17808,0.6,Basement Torture Killings,False,1.0,1
17810,0.6,Bastard,False,1.0,1
17819,0.35,Battlelust,False,1.0,1
17821,0.93,Battlestorm,False,1.0,1
17851,0.8500000000000001,Before the Rain,False,2.0,1
17852,0.8,Begerith,False,1.0,1
17853,0.8566666666666666,Begrime Exemious,False,3.0,1
17881,0.835,Belligerent Intent,False,2.0,1
17883,0.8259222222222222,Belphegor,False,10.0,1
17899,0.95,Bereaved,False,1.0,1
17905,0.8275,Besieged,False,1.0,1
17920,0.8775,Bestial Raids,False,2.0,1
17923,0.7191666666666667,Bestial Warlust,False,2.0,1
17926,0.73,Bethzaida,False,1.0,1
17935,0.79,Between the Frost,False,1.0,1
17962,0.47,Bile Nephrosis,False,1.0,1
17964,0.8405,Bilocate,False,2.0,1
17973,0.7399999999999999,Birds of Prey,False,3.0,1
17986,0.7949999999999999,BK 49,False,1.0,1
17988,0.4,Black Angel,False,1.0,1
18007,0.735,Black Flame,False,2.0,1
18014,0.995,Black Lodge,False,1.0,1
18031,0.7999999999999999,Black Sun Aeon,False,3.0,1
18039,0.7506313131313131,Black Witchery,False,3.0,1
18057,0.95,Blackstone,False,1.0,1
18073,0.8,Blasphemic Cruelty,False,1.0,1
18076,0.8250000000000001,Blasphemophagher,False,3.0,1
18079,0.7,Blasphemous Creation,False,1.0,1
18086,0.8141666666666667,Blasphemy,False,2.0,1
18088,0.5,Blasphemy Rites,False,1.0,1
18101,0.7466666666666667,Blastmasters,False,1.0,1
18136,0.6725,Bliss of Flesh,False,2.0,1
18142,0.8,Blockheads,False,1.0,1
18147,0.9075,Blood,False,4.0,1
18162,0.8645833333333334,Blood Freak,False,4.0,1
18173,0.8480000000000001,Blood Revolt,False,1.0,1
18187,0.775,Bloodbastard,False,1.0,1
18203,0.05,Bloodkiller,False,1.0,1
18220,0.9,Bloodshed,False,1.0,1
18253,0.76,Blot Mine,False,2.0,1
18255,0.325,Blowtorch Sodomy,False,1.0,1
18277,0.7887500000000001,Bombs of Hades,False,4.0,1
18282,0.8999999999999999,Bones,False,2.0,1
18289,0.7,Boneyard,False,1.0,1
18294,0.8,Borgia,False,1.0,1
18304,0.6950000000000001,Bound in Human Flesh,False,1.0,1
18318,0.72,Brain Death,False,1.0,1
18325,0.55,Brainchoke,False,1.0,1
18362,0.75,Broken Oath,False,1.0,1
18367,0.8565833333333334,Brujeria,False,3.0,1
18389,0.7823333333333333,Brutal Truth,False,5.0,1
18404,0.69,Bulletsize,False,2.0,1
18407,0.0,Bum Sick,False,1.0,1
18412,0.75,Burden,False,1.0,1
18431,0.70125,Burn the Priest,False,1.0,1
18440,0.83,Burnt Offering,False,1.0,1
18473,0.9,Cabal,False,1.0,1
18485,0.8695555555555555,Cadaver,False,3.0,1
18495,0.9,Cadaveric Poison,False,1.0,1
18523,0.68,Camilla Rhodes,False,1.0,1
18527,0.6833333333333333,Cancer,False,5.0,1
18531,0.85,Cancerous Womb,False,1.0,1
18542,1.0,Cannibal Accident,False,1.0,1
18564,0.95,Cardiac Necropsy,False,1.0,1
18580,0.6495833333333333,Carnal Forge,False,6.0,1
18592,0.85,Carnivora,False,1.0,1
18594,0.59,Carnivorous Vagina,False,2.0,1
18598,0.9,Carnún Rising,False,1.0,1
18631,0.93,Castle,False,1.0,1
18653,0.85,Catasexual Urge Motivation,False,1.0,1
18663,0.84,Catheter,False,2.0,1
18664,0.7625000000000001,Catholicon,False,2.0,1
18669,0.8155555555555556,Cauldron Black Ram,False,3.0,1
18680,0.78,Caveman Cult,False,1.0,1
18717,0.725,Cerebral Turbulency,False,2.0,1
18721,0.8300000000000001,Ceremonium,False,2.0,1
18736,0.0,Chainsaw Penis,False,1.0,1
18756,0.7635714285714287,Chaos Synopsis,False,3.0,1
18774,0.99,Charon,False,1.0,1
18797,0.8,Christgrinder,False,1.0,1
18808,0.88,Chthonian,False,1.0,1
18813,0.885,Church Bizarre,False,1.0,1
18818,0.8246666666666667,Cianide,False,5.0,1
18824,0.8722916666666667,Circle of Dead Children,False,4.0,1
18873,0.773125,Coffins,False,4.0,1
18892,0.9,Colonel Blast,False,1.0,1
18905,0.71,Command Presence,False,1.0,1
18937,0.8,Conflict,False,1.0,1
18953,0.62125,Conqueror,False,1.0,1
18964,0.68,Conspirator,False,1.0,1
18981,0.9933333333333333,Contrastic,False,1.0,1
18982,0.55,Contrivisti,False,1.0,1
18995,0.8,Coprolith,False,1.0,1
19011,0.52,Corporal Raid,False,1.0,1
19014,0.67375,Corporation 187,False,2.0,1
19019,0.55,Corpse Carving,False,1.0,1
19030,0.65,Corpsickle,False,1.0,1
19033,0.67,Corpus Diavolis,False,1.0,1
19072,0.73,Crackwhore,False,1.0,1
19091,0.555,Creation of Death,False,1.0,1
19118,0.66,Crest of Darkness,False,1.0,1
19120,0.9,Cretin,False,2.0,1
19123,0.25,Criminal Element,False,1.0,1
19129,1.0,Crimson Midwinter,False,1.0,1
19131,0.97,Crimson Relic,False,1.0,1
19134,0.71625,Cripper,False,4.0,1
19181,0.61,Crucifixion BR,False,1.0,1
19202,0.735,Crustacean,False,2.0,1
19210,0.7849999999999999,Cryhavoc,False,1.0,1
19292,0.6625,Cóndor,False,2.0,1
19306,0.98,Daemon,False,1.0,1
19319,0.8600000000000001,Dahmer,False,1.0,1
19324,0.4,Daksinroy,False,1.0,1
19325,0.8,Dalit,False,1.0,1
19331,0.83,Damaged,False,1.0,1
19338,0.7,Damcyan,False,1.0,1
19347,0.6599999999999999,Damnations Hammer,False,1.0,1
19358,0.85,Danmaku,False,1.0,1
19359,0.05,Danny Tanner,False,1.0,1
19362,0.75,Dargonomel,False,1.0,1
19426,0.7,Darkapathy,False,1.0,1
19439,0.83,Darkmoon,False,1.0,1
19442,0.8783333333333334,Darkness Eternal,False,3.0,1
19450,0.79,Dauntless,False,1.0,1
19473,1.0,Daäth Shadow,False,1.0,1
19476,0.85,Dea Marica,False,1.0,1
19477,0.6525,Dead,False,2.0,1
19490,0.9,Dead Emotions,False,1.0,1
19506,0.5,Dead Man's Hand,False,1.0,1
19513,0.6,Dead Samaritan,False,2.0,1
19516,0.85,Dead Serial Killers,False,1.0,1
19561,0.8400000000000001,Death Courier,False,2.0,1
19563,0.7250000000000001,Death Curse,False,1.0,1
19566,0.78,Death Embrace,False,1.0,1
19572,0.86,Death Karma,False,1.0,1
19590,0.865,Death Toll 80k,False,1.0,1
19592,0.82,Death Tyrant,False,1.0,1
19598,0.87,Deathamphetamine,False,1.0,1
19599,0.7000000000000001,Deathbound,False,3.0,1
19601,0.75,Deathbringer,False,1.0,1
19603,0.785,Deathchain,False,6.0,1
19636,0.475,Deathroner,False,1.0,1
19645,0.92,Deathtale,False,1.0,1
19686,0.4,Decease,False,1.0,1
19687,0.8850833333333333,Deceased,False,6.0,1
19690,0.79,December,False,1.0,1
19705,0.84,Decomposed,False,1.0,1
19713,0.86,Decrepit Soul,False,1.0,1
19718,0.8,Deep Coma,False,1.0,1
19735,0.7324999999999999,Defecation,False,2.0,1
19743,0.844,Defleshed,False,5.0,1
19765,0.65,Dehumanized Deity,False,1.0,1
19775,0.6608333333333334,Deiphago,False,4.0,1
19777,0.52,Deiseal,False,1.0,1
19782,0.823,Dekapitator,False,2.0,1
19790,0.865,Delirium,False,1.0,1
19816,0.575,Demiricous,False,2.0,1
19827,0.75,Demolisher,False,1.0,1
19839,0.82,Demonic Obedience,False,1.0,1
19847,0.8175,Demonoid,False,1.0,1
19864,0.7925,Denial Fiend,False,2.0,1
19868,0.798,Denouncement Pyre,False,3.0,1
19881,0.9,Depression,False,2.0,1
19883,0.85,Depressive Reality,False,1.0,1
19892,0.882,Derkéta,False,1.0,1
19928,1.0,Desire,False,2.0,1
19967,0.9,Destructive Explosion of Anal Garland,False,1.0,1
19970,0.8674999999999999,Destruktor,False,2.0,1
19977,0.9,Dethmute,False,1.0,1
19979,0.6699999999999999,Dethrone,False,2.0,1
19994,0.7847777777777778,Deus Otiosus,False,3.0,1
20014,0.57,Devil's Advocates,False,1.0,1
20024,0.7883333333333333,Devious,False,2.0,1
20025,0.8625,Devoid,False,1.0,1
20034,0.8025,Devouring Star,False,1.0,1
20036,0.7757407407407407,Dew-Scented,False,9.0,1
20046,0.78,Diabolical,False,2.0,1
20049,0.75,Diabolical Imperium,False,1.0,1
20074,0.845,Die Hard,False,2.0,1
20087,0.65,Difenacum,False,1.0,1
20097,0.87,Dimension of Doomed,False,1.0,1
20098,0.8333333333333334,Dimentianon,False,3.0,1
20103,0.8333333333333334,Diocletian,False,3.0,1
20111,0.78,Dire Omen,False,1.0,1
20118,0.65,DIS,False,1.0,1
20131,0.71,Discern,False,1.0,1
20134,0.7975,Disciples of Power,False,4.0,1
20147,0.9116666666666666,Disembowelment,False,1.0,1
20152,0.48,Disfigured Corpse,False,1.0,1
20158,0.88,Disgrace,False,1.0,1
20180,0.8,Dismembered Fetus,False,1.0,1
20185,0.78,Disobey,False,1.0,1
20246,0.7675000000000001,Divine Empire,False,4.0,1
20262,0.85,Doggo,False,1.0,1
20291,0.75,Doom Snake Cult,False,1.0,1
20294,0.8,Doombringer,False,1.0,1
20296,0.7,Doomed,False,2.0,1
20327,0.8,Dr Doom,False,1.0,1
20334,0.83,Draconis,False,1.0,1
20337,0.65,Drag the Dead,False,1.0,1
20363,0.73,Dreams of Damnation,False,1.0,1
20374,0.87,Drogheda,False,1.0,1
20379,0.87,Drowned,False,1.0,1
20383,0.85,Druid Lord,False,1.0,1
20398,0.9033333333333333,Dusk,False,1.0,1
20400,0.75,Dusk Chapel,False,1.0,1
20439,0.8,Dystonia,False,1.0,1
20444,0.8,Décembre Noir,False,1.0,1
20450,0.73,E.F.R.O.,False,1.0,1
20453,0.81,Early Grave,False,1.0,1
20458,0.92,Earth Rot,False,1.0,1
20459,0.87,Earthcorpse,False,1.0,1
20469,0.5,Ebolie,False,1.0,1
20480,0.875,Ecocide,False,1.0,1
20496,0.95,Effluvia,False,1.0,1
20507,0.89,Eisenvater,False,1.0,1
20545,0.77,Em Sinfonia,False,1.0,1
20548,0.485,Embalmed,False,1.0,1
20552,0.935,Embalming Theatre,False,2.0,1
20557,0.86,Emblazoned,False,1.0,1
20564,0.76375,Embrace of Thorns,False,4.0,1
20584,0.635,Empatic,False,2.0,1
20588,0.8266666666666667,Emptiness,False,4.0,1
20594,0.6,Empty Shell,False,1.0,1
20600,0.85,Emulsified Flesh,False,1.0,1
20605,0.8,Enchantment,False,1.0,1
20606,0.7522222222222222,Encoffination,False,3.0,1
20640,0.55,Enemy Is Us,False,1.0,1
20644,0.75,Enfold Darkness,False,1.0,1
20649,0.95,Engorge,False,1.0,1
20650,0.5800000000000001,Engorged,False,2.0,1
20688,0.708,Entrenched,False,1.0,1
20701,0.7959999999999999,Epidemic,False,3.0,1
20728,0.82,Eradikal Insane,False,1.0,1
20737,0.8,Ered,False,1.0,1
20748,0.87,Errata,False,1.0,1
20753,0.74,Escabios,False,1.0,1
20786,0.5,Eternal Devastation,False,1.0,1
20791,0.835,Eternal Mystery,False,1.0,1
20844,0.765,Evil Machine,False,1.0,1
20846,0.89,Evil Poetry,False,1.0,1
20857,0.85,Evilheart,False,1.0,1
20895,0.6333333333333333,Excommunicated,False,1.0,1
20913,0.73,Exeloume,False,1.0,1
20918,0.8,Exhale,False,1.0,1
20919,0.78,Exhale,False,2.0,1
20928,0.7681785714285715,Exhumed,False,7.0,1
20937,0.75,ExInferis,False,1.0,1
20947,0.6,Exocet,False,1.0,1
20963,0.89,Exposed Guts,False,1.0,1
20965,0.81,Expulser,False,1.0,1
20966,0.23,Expulsion,False,2.0,1
21000,0.85,Exventer,False,1.0,1
21008,0.77,Eyeconoclast,False,1.0,1
21017,0.82,F.A.M.,False,1.0,1
21020,0.8900000000000001,Face Down,False,2.0,1
21023,0.73,Facebreaker,False,4.0,1
21045,0.6325000000000001,Fall of Empyrean,False,2.0,1
21050,0.82,Fallen Christ,False,1.0,1
21071,0.77,Fatal,False,1.0,1
21092,0.67,Fatum Elisum,False,1.0,1
21098,0.8,Feared,False,1.0,1
21119,0.6,Ferium,False,1.0,1
21120,0.8,Fermenting Innards,False,1.0,1
21125,0.7930555555555555,Fester,False,3.0,1
21137,0.8,Feu Gregeois,False,1.0,1
21151,0.745,Final Breath,False,2.0,1
21175,0.7,Flagitious Idiosyncrasy in the Dilapidation,False,1.0,1
21179,0.9,Flayed Disciple,False,1.0,1
21197,0.35,FOE,False,1.0,1
21200,0.78,Fog,False,1.0,1
21240,0.85,Fornace,False,2.0,1
21243,1.0,Fornicus,False,1.0,1
21253,0.9199999999999999,Four Seats for Invalides,False,1.0,1
21257,0.51,Fra Waurhts,False,1.0,1
21267,0.8500000000000001,Frailty,False,2.0,1
21281,0.47500000000000003,From Hell,False,1.0,1
21283,0.9,From Nowhere,False,1.0,1
21294,0.6433333333333333,Frost like Ashes,False,1.0,1
21313,0.92,Fuck U All,False,1.0,1
21329,0.78,Funebria,False,1.0,1
21333,0.9,Funeral Age,False,1.0,1
21338,0.8,Funeral Cult,False,1.0,1
21342,0.85,Funeral Nation,False,1.0,1
21354,0.8400000000000001,Fuoco Fatuo,False,1.0,1
21363,0.8,Futility,False,1.0,1
21370,0.6,G.O.R.E,False,1.0,1
21381,0.9,Gangrenator,False,1.0,1
21409,0.68,Geboren,False,1.0,1
21420,0.8274999999999999,General Surgery,False,2.0,1
21437,0.95,Genocide Shrines,False,1.0,1
21444,0.4,Gerbophilia,False,1.0,1
21459,0.95,Ghoulgotha,False,2.0,1
21460,0.22,Ghoulunatics,False,1.0,1
21461,0.6,Ghül,False,1.0,1
21471,0.865,Gloaming,False,1.0,1
21473,0.86,Glory Hole,False,1.0,1
21477,0.9,Go-Zen,False,1.0,1
21484,0.75,Goat Semen,False,1.0,1
21497,0.925,Goatpenis,False,2.0,1
21505,0.4,God Forsaken,False,1.0,1
21516,0.9,GodHateCode,False,1.0,1
21521,0.01,Godless Angel,False,1.0,1
21536,0.83,Golgotha,False,1.0,1
21541,0.5,Gooseflesh,False,1.0,1
21548,0.8,Gore Insane,False,1.0,1
21557,0.7725,Goregast,False,2.0,1
21565,0.8,Gorematory,False,1.0,1
21567,0.9,Goreshack,False,1.0,1
21599,0.71,Grand Supreme Blood Court,False,1.0,1
21608,0.485,Grave Desecrator,False,1.0,1
21609,0.7,Grave Forsaken,False,1.0,1
21610,0.852,Grave Miasma,False,1.0,1
21623,0.85,Graves of Valor,False,1.0,1
21626,0.7739583333333333,Gravewürm,False,8.0,1
21629,0.9,Graveyard Dirt,False,1.0,1
21630,0.4,Graveyard of Souls,False,1.0,1
21638,0.75,Greenfly,False,1.0,1
21642,0.95,Grey,False,1.0,1
21643,0.8916666666666666,Grey Heaven Fall,False,2.0,1
21649,0.325,Grieving Age,False,2.0,1
21663,0.65,Grimness 69,False,1.0,1
21690,0.8,Gross Misconduct,False,1.0,1
21703,0.7127777777777778,Gruesome Stuff Relish,False,3.0,1
21740,0.75,Gyibaaw,False,1.0,1
21755,0.845,Hadez,False,2.0,1
21760,0.8333333333333334,Hail,False,1.0,1
21765,0.78,Hakenkreuz,False,1.0,1
21766,0.9028571428571429,Halberd,False,1.0,1
21777,0.89,Hamferð,False,1.0,1
21780,0.28,Hammercult,False,1.0,1
21783,0.8,Hammerdrone,False,1.0,1
21784,0.6,Hammergoat,False,1.0,1
21786,0.95,Handsome Prick,False,1.0,1
21830,0.935,Hateform,False,2.0,1
21831,0.73,Hateful,False,1.0,1
21873,0.9,Heaving Sun,False,1.0,1
21877,0.53,Heavydeath,False,1.0,1
21901,0.8,Hell Torment,False,1.0,1
21902,0.8333333333333333,Hell United,False,2.0,1
21905,0.98,Hell:On,False,1.0,1
21936,0.725,Hellscourge,False,1.0,1
21951,0.84,Helmsplitter,False,1.0,1
21961,0.7799999999999999,Hemoptysis,False,1.0,1
21965,0.85,Henriëtta,False,1.0,1
21985,0.54,Herlighet,False,1.0,1
21986,0.77,Hermaphrodit,False,1.0,1
21998,0.75,HexHorn,False,1.0,1
22002,0.87,Hic Iacet,False,1.0,1
22022,0.85,Hoath,False,1.0,1
22024,0.7125,Hod,False,2.0,1
22043,0.4,Holy Shit B.S.E.,False,1.0,1
22054,0.12,Homo Iratus,False,1.0,1
22056,0.8446428571428571,Hooded Menace,False,4.0,1
22093,0.56,Howling,False,1.0,1
22095,0.9075,Howls of Ebb,False,2.0,1
22096,0.81,Hrafnblóð,False,1.0,1
22103,0.86,Human Collapse,False,1.0,1
22124,0.74,Humanity Delete,False,1.0,1
22136,0.41000000000000003,Hybrid Sheep,False,1.0,1
22151,0.6000000000000001,Hypnosis,False,2.0,1
22156,0.7,Hypokras,False,1.0,1
22158,0.77,Hypoxia,False,1.0,1
22192,0.6,Icethrone,False,1.0,1
22196,0.7375,Ichor,False,2.0,1
22197,0.7566666666666667,Iciclan,False,1.0,1
22212,0.82,Idols for Dinner,False,1.0,1
22230,0.82,Illusions Dead,False,1.0,1
22241,0.825,Imminent Psychosis,False,2.0,1
22254,0.75,Immortal Rites,False,1.0,1
22260,0.5,Impaled Baphomet,False,1.0,1
22270,0.64,Imperial Vengeance,False,1.0,1
22274,0.8691428571428571,Impetigo,False,2.0,1
22279,0.7375,Impious,False,4.0,1
22280,0.865,Impious Baptism,False,1.0,1
22294,0.65,Impureza,False,1.0,1
22297,0.8300000000000001,In Aeternum,False,1.0,1
22305,0.835,In Death I Become,False,2.0,1
22323,0.75,In Memorian,False,1.0,1
22332,0.88,In tha Umbra,False,1.0,1
22342,0.865,Inborn Suffering,False,2.0,1
22344,0.8083333333333333,Incapacity,False,2.0,1
22368,0.9308333333333334,Incubus,False,2.0,1
22373,0.8,Indesinence,False,1.0,1
22382,0.99,Indungeon,False,1.0,1
22394,0.55,Infamy,False,1.0,1
22401,0.9,Infanticide,False,1.0,1
22408,0.9,Infected,False,1.0,1
22410,0.625,Infected Flesh,False,2.0,1
22427,0.83,Inferia,False,1.0,1
22440,0.88,Infernal Curse,False,2.0,1
22444,0.81,Infernal Execrator,False,1.0,1
22466,0.75,Infest,False,1.0,1
22468,0.98,Infest,False,1.0,1
22484,0.7,Ing,False,1.0,1
22486,0.675,Ingrowing,False,1.0,1
22498,0.875,Inhumate,False,2.0,1
22507,0.89,Inner Sanctum,False,1.0,1
22509,0.6000000000000001,Inner Thought,False,2.0,1
22519,0.6866666666666666,Innsmouth,False,1.0,1
22527,0.915,Inquisitor,False,1.0,1
